epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,38785.7,0.89128,0.49872,1.04931,0.87261,0.78673,0.87881,0.64829,0.98881,0.48526,1.04494,0.001552,0.001552,0.001552
130,39080.7,0.89064,0.49768,1.0475,0.8751,0.78578,0.87886,0.64759,0.98844,0.48484,1.04472,0.001486,0.001486,0.001486
131,39378.9,0.88494,0.4959,1.04582,0.85439,0.80179,0.87896,0.64735,0.98805,0.48449,1.04448,0.00142,0.00142,0.00142
132,39684.6,0.88438,0.49287,1.04367,0.84736,0.80588,0.87903,0.64775,0.98791,0.48429,1.04435,0.001354,0.001354,0.001354
133,39995.6,0.87954,0.49165,1.04259,0.85425,0.80706,0.88,0.64755,0.98753,0.48396,1.04405,0.001288,0.001288,0.001288
134,40291,0.88028,0.4889,1.04117,0.85622,0.80294,0.87971,0.64783,0.98735,0.48374,1.04379,0.001222,0.001222,0.001222
135,40586,0.87838,0.48939,1.04102,0.86009,0.80438,0.88168,0.64792,0.987,0.48358,1.04345,0.001156,0.001156,0.001156
136,40890.5,0.87519,0.48652,1.03954,0.85675,0.80217,0.88154,0.64869,0.98683,0.48333,1.04331,0.00109,0.00109,0.00109
137,41189.1,0.87152,0.48351,1.04066,0.84314,0.82194,0.8816,0.64933,0.98654,0.48306,1.04315,0.001024,0.001024,0.001024
138,41487.6,0.86687,0.47812,1.0345,0.85033,0.80569,0.88068,0.64888,0.9863,0.48287,1.04307,0.000958,0.000958,0.000958
139,41784.7,0.8661,0.47762,1.03569,0.84776,0.8046,0.88092,0.64962,0.98607,0.48259,1.04295,0.000892,0.000892,0.000892
140,42083.3,0.86351,0.4779,1.03519,0.85272,0.80839,0.88161,0.64892,0.98594,0.48224,1.04286,0.000826,0.000826,0.000826
141,42382.2,0.83655,0.40913,1.01681,0.85394,0.81572,0.8822,0.64966,0.98576,0.48207,1.04281,0.00076,0.00076,0.00076
142,42676.8,0.82334,0.39833,1.01004,0.85622,0.80481,0.88199,0.64921,0.98523,0.48189,1.04259,0.000694,0.000694,0.000694
143,42971.9,0.82013,0.39708,1.00667,0.85358,0.8091,0.88233,0.64938,0.98477,0.48152,1.0424,0.000628,0.000628,0.000628
144,43266.9,0.81272,0.39104,1.00359,0.85676,0.80906,0.88211,0.64925,0.9844,0.48146,1.04226,0.000562,0.000562,0.000562
145,43563.8,0.80946,0.39095,1.00313,0.85719,0.8089,0.8824,0.64999,0.98397,0.4812,1.04201,0.000496,0.000496,0.000496
146,43862.1,0.80596,0.38737,0.99848,0.85473,0.80976,0.88277,0.65061,0.9834,0.4808,1.0418,0.00043,0.00043,0.00043
147,44155.6,0.8006,0.38563,0.99829,0.85544,0.81004,0.88317,0.65107,0.98294,0.48068,1.04171,0.000364,0.000364,0.000364
148,44448.5,0.79744,0.38282,0.9963,0.85397,0.81061,0.88314,0.65122,0.98259,0.48072,1.04164,0.000298,0.000298,0.000298
149,44741.6,0.79444,0.38099,0.99512,0.85491,0.80842,0.88312,0.65146,0.98218,0.48067,1.04162,0.000232,0.000232,0.000232
150,45035.4,0.79156,0.37932,0.99328,0.85697,0.80747,0.88353,0.65146,0.98176,0.48058,1.04157,0.000166,0.000166,0.000166
